onset	duration	trial_type	response_time	correct	left_stim	right_stim	correct_response
8.967	2	NumberMatching	3070	1	D2_1	N5	b
12.967	2	NumberMatching	2574	1	D8_1	N5	b
15.967	2	NumberMatching	1414	1	N5	D5_1	c
19.567	2	NumberMatching	1486	0	D8_2	N8	c
22.567	2	NumberMatching	1750	1	N3	D5_2	b
26.034	2	NumberMatching	1163	1	D6_1	N3	b
41.467	2	ShapeMatching	1562	1	S6	S6	c
44.5	2	ShapeMatching	1281	1	S3	S3	c
47.967	2	ShapeMatching	1710	1	S2	S3	b
52.05	2	ShapeMatching	1067	1	S5	S5	c
55.517	2	ShapeMatching	2016	1	S7	S8	b
58.467	2	ShapeMatching	1554	1	S8	S9	b
76.967	2	FaceMatching	2374	1	Stim2_Base	Stim2_Base	c
79.967	2	FaceMatching	1230	0	Stim9_Base	Stim9_Base	c
84.051	2	FaceMatching	2066	1	Stim4_Base	Stim4_Base	c
87.467	2	FaceMatching	2314	1	Stim1_Base	Stim1_SmallDistance	b
90.467	2	FaceMatching	1458	1	Stim4_Base	Stim4_SmallDistance	b
94.601	2	FaceMatching	1484	0	Stim8_LargeDistance	Stim8_Base	b
109.467	2	ShapeMatching	1442	1	S4	S5	b
113.484	2	ShapeMatching	1353	1	S9	S9	c
116.984	2	ShapeMatching	1229	1	S4	S4	c
119.984	2	ShapeMatching	1557	1	S6	S7	b
124.051	2	ShapeMatching	1178	0	S1	S2	b
126.967	2	ShapeMatching	2150	1	S5	S6	b
141.967	2	NumberMatching	0	0	N9	D9_1	c
145.051	2	NumberMatching	1834	0	N7	D7_1	c
148.534	2	NumberMatching	1671	1	N5	D1_2	b
152.551	2	NumberMatching	1550	0	N9	D7_2	b
156.051	2	NumberMatching	1242	1	D2_2	N2	c
159.034	2	NumberMatching	1507	1	N3	D3_1	c
171.467	2	FaceMatching	2218	1	Stim5_Base	Stim5_Base	c
174.967	2	FaceMatching	1542	1	Stim3_Base	Stim3_Base	c
178.067	2	FaceMatching	2490	1	Stim7_Base	Stim7_Base	c
181.967	2	FaceMatching	2062	1	Stim5_Base	Stim5_SmallDistance	b
184.967	2	FaceMatching	1774	0	Stim3_Base	Stim3_SmallDistance	b
188.501	2	FaceMatching	1656	0	Stim8_Base	Stim8_Base	c
200.968	2	ShapeMatching	2005	1	S8	S8	c
203.968	2	ShapeMatching	1589	1	S7	S7	c
207.484	2	ShapeMatching	1945	1	S3	S4	b
211.484	2	ShapeMatching	2065	0	S9	S1	b
214.468	2	ShapeMatching	1001	1	S1	S1	c
217.984	2	ShapeMatching	1029	1	S2	S2	c
230.468	2	NumberMatching	2201	0	D6_2	N6	c
233.468	2	NumberMatching	1505	1	D4_2	N4	c
237.484	2	NumberMatching	1609	1	N7	D4_2	b
241.034	2	NumberMatching	1755	0	N1	D4_2	b
244.968	2	NumberMatching	1517	1	N1	D1_1	c
248.034	2	NumberMatching	1883	1	D4_1	N8	b
265.968	2	FaceMatching	0	0	Stim7_LargeDistance	Stim7_Base	b
269.018	2	FaceMatching	91	0	Stim6_Base	Stim6_Base	c
272.551	2	FaceMatching	1966	1	Stim2_Base	Stim2_SmallDistance	b
276.468	2	FaceMatching	1513	0	Stim9_LargeDistance	Stim9_Base	b
279.968	2	FaceMatching	1837	0	Stim1_Base	Stim1_Base	c
284.068	2	FaceMatching	2281	1	Stim6_LargeDistance	Stim6_Base	b
